index,temp_25,temp_46,humid_25,humid_46
2016-11-22 05:00:00,-2.2,-1.1,66.0,63.0
2016-11-22 08:00:00,-0.1,-2.2,59.0,67.0
2016-11-22 11:00:00,2.0,0.8,40.0,57.0
2016-11-22 14:00:00,2.1,2.9,44.0,47.0
2016-11-22 17:00:00,1.1,3.9,54.0,48.0
2016-11-22 20:00:00,-0.1,2.0,64.0,65.0
2016-11-22 23:00:00,-0.1,-0.2,65.0,77.0
2016-11-23 02:00:00,-1.1,-1.3,64.0,76.0
2016-11-23 05:00:00,-2.2,-1.5,66.0,80.0
2016-11-23 08:00:00,1.0,-0.4,57.0,79.0
2016-11-23 11:00:00,3.1,0.8,48.0,70.0
2016-11-23 14:00:00,4.2,4.9,50.0,59.0
2016-11-23 17:00:00,2.1,6.8,66.0,56.0
2016-11-23 20:00:00,0.8,4.9,79.0,69.0
2016-11-23 23:00:00,-0.4,2.8,76.0,82.0
2016-11-24 02:00:00,-0.7,1.8,80.0,84.0
2016-11-24 05:00:00,-1.6,0.6,80.0,84.0
2016-11-24 08:00:00,-0.3,0.4,69.0,79.0
2016-11-24 11:00:00,3.9,1.7,59.0,73.0
2016-11-24 14:00:00,5.8,4.0,54.0,60.0
2016-11-24 17:00:00,3.0,5.7,69.0,60.0
2016-11-24 20:00:00,0.9,4.6,82.0,71.0
2016-11-24 23:00:00,-0.3,4.0,84.0,85.0
2016-11-25 02:00:00,-0.2,3.7,84.0,92.0
2016-11-25 05:00:00,0.4,2.7,78.0,93.0
2016-11-25 08:00:00,1.7,2.6,72.0,92.0
2016-11-25 11:00:00,3.8,4.6,60.0,86.0
2016-11-25 14:00:00,5.8,8.2,60.0,52.0
2016-11-25 17:00:00,3.9,8.1,75.0,54.0
2016-11-25 20:00:00,2.9,6.9,88.0,62.0
2016-11-25 23:00:00,2.5,5.5,93.0,65.0
2016-11-26 02:00:00,1.7,2.8,92.0,70.0
2016-11-26 05:00:00,1.6,0.8,90.0,77.0
2016-11-26 08:00:00,3.7,-0.3,81.0,72.0
2016-11-26 11:00:00,7.1,2.1,64.0,61.0
2016-11-26 14:00:00,8.2,4.1,50.0,39.0
2016-11-26 17:00:00,6.8,5.8,59.0,42.0
2016-11-26 20:00:00,5.5,4.1,73.0,58.0
2016-11-26 23:00:00,4.5,2.8,76.0,70.0
2016-11-27 02:00:00,1.7,0.6,76.0,80.0
2016-11-27 05:00:00,-0.3,-1.1,71.0,85.0
2016-11-27 08:00:00,2.2,-1.3,61.0,81.0
2016-11-27 11:00:00,4.8,2.3,39.0,75.0
2016-11-27 14:00:00,5.8,6.7,42.0,50.0
2016-11-27 17:00:00,4.1,7.8,58.0,45.0
2016-11-27 20:00:00,2.2,5.2,68.0,65.0
2016-11-27 23:00:00,0.7,2.9,78.0,79.0
2016-11-28 02:00:00,-0.6,0.9,84.0,89.0
2016-11-28 05:00:00,-0.7,0.1,81.0,89.0
2016-11-28 08:00:00,1.6,1.0,71.0,85.0
2016-11-28 11:00:00,7.1,2.7,46.0,76.0
2016-11-28 14:00:00,7.9,6.3,45.0,61.0
2016-11-28 17:00:00,4.0,7.0,60.0,61.0
2016-11-28 20:00:00,2.0,6.0,79.0,76.0
2016-11-28 23:00:00,0.9,6.0,90.0,85.0
2016-11-29 02:00:00,-0.1,5.5,89.0,87.0
2016-11-29 05:00:00,1.5,5.4,81.0,85.0
2016-11-29 08:00:00,3.6,4.6,81.0,84.0
2016-11-29 11:00:00,6.1,6.5,70.0,71.0
2016-11-29 14:00:00,7.0,6.6,74.0,49.0
2016-11-29 17:00:00,5.8,5.8,80.0,48.0
2016-11-29 20:00:00,5.5,3.9,86.0,50.0
2016-11-29 23:00:00,5.3,1.1,87.0,69.0
2016-11-30 02:00:00,5.3,0.0,87.0,71.0
2016-11-30 05:00:00,4.5,-2.0,85.0,80.0
2016-11-30 08:00:00,5.8,-2.4,71.0,84.0
2016-11-30 11:00:00,6.9,-0.3,48.0,72.0
2016-11-30 14:00:00,6.0,5.3,48.0,56.0
2016-11-30 17:00:00,4.3,7.8,50.0,50.0
2016-11-30 20:00:00,1.1,4.8,68.0,71.0
2016-11-30 23:00:00,-0.9,3.5,70.0,85.0
2016-12-01 02:00:00,-2.1,2.4,81.0,93.0
2016-12-01 05:00:00,-3.4,1.7,85.0,96.0
2016-12-01 08:00:00,-0.4,0.6,72.0,94.0
2016-12-01 11:00:00,5.3,3.7,55.0,84.0
2016-12-01 14:00:00,7.9,9.9,50.0,59.0
2016-12-01 17:00:00,4.9,10.8,70.0,60.0
2016-12-01 20:00:00,3.9,7.9,85.0,75.0
2016-12-01 23:00:00,2.6,6.0,94.0,84.0
2016-12-02 02:00:00,1.3,4.0,94.0,94.0
2016-12-02 05:00:00,0.4,2.7,95.0,90.0
2016-12-02 08:00:00,3.3,2.7,85.0,89.0
2016-12-02 11:00:00,9.4,4.4,60.0,81.0
2016-12-02 14:00:00,10.7,7.6,59.0,70.0
2016-12-02 17:00:00,7.8,8.7,75.0,84.0
2016-12-02 20:00:00,5.4,7.6,85.0,89.0
2016-12-02 23:00:00,3.8,6.5,89.0,94.0
2016-12-03 02:00:00,2.6,5.7,90.0,94.0
2016-12-03 05:00:00,2.3,5.7,90.0,90.0
2016-12-03 08:00:00,4.5,5.5,85.0,93.0
2016-12-03 11:00:00,7.6,7.9,80.0,95.0
2016-12-03 14:00:00,8.8,9.8,84.0,72.0
2016-12-03 17:00:00,6.8,11.0,84.0,68.0
2016-12-03 20:00:00,5.9,7.8,90.0,70.0
2016-12-03 23:00:00,5.3,6.0,91.0,66.0
2016-12-04 02:00:00,5.2,3.9,95.0,62.0
2016-12-04 05:00:00,6.2,-1.0,95.0,62.0
2016-12-04 08:00:00,8.5,-1.4,95.0,67.0
2016-12-04 11:00:00,10.9,0.3,74.0,61.0
2016-12-04 14:00:00,10.9,2.6,69.0,44.0
2016-12-04 17:00:00,8.4,3.6,73.0,42.0
2016-12-04 20:00:00,6.3,1.5,74.0,63.0
2016-12-04 23:00:00,3.9,-0.9,66.0,81.0
2016-12-05 02:00:00,0.9,-0.9,62.0,86.0
2016-12-05 05:00:00,-1.4,-0.8,67.0,86.0
2016-12-05 08:00:00,0.6,1.7,61.0,86.0
2016-12-05 11:00:00,3.5,4.6,44.0,85.0
2016-12-05 14:00:00,3.7,7.9,47.0,78.0
2016-12-05 17:00:00,1.7,8.0,67.0,68.0
2016-12-05 20:00:00,-0.4,5.7,84.0,69.0
2016-12-05 23:00:00,-1.6,3.9,85.0,75.0
2016-12-06 02:00:00,-0.5,2.0,85.0,82.0
2016-12-06 05:00:00,2.2,-2.1,82.0,91.0
2016-12-06 08:00:00,3.1,-2.1,90.0,86.0
2016-12-06 11:00:00,7.4,-0.2,74.0,81.0
2016-12-06 14:00:00,8.0,4.6,68.0,60.0
2016-12-06 17:00:00,6.1,6.9,70.0,59.0
2016-12-06 20:00:00,3.2,6.7,75.0,79.0
2016-12-06 23:00:00,0.3,6.5,86.0,86.0
2016-12-07 02:00:00,-2.2,6.7,91.0,78.0
2016-12-07 05:00:00,-4.1,6.1,90.0,86.0
2016-12-07 08:00:00,-0.3,2.6,81.0,77.0
2016-12-07 11:00:00,4.8,3.0,56.0,71.0
2016-12-07 14:00:00,7.0,3.9,59.0,54.0
2016-12-07 17:00:00,6.7,3.3,73.0,49.0
2016-12-07 20:00:00,6.4,2.2,83.0,55.0
2016-12-07 23:00:00,6.2,0.1,90.0,66.0
2016-12-08 02:00:00,6.3,-1.0,88.0,71.0
2016-12-08 05:00:00,4.0,-3.1,78.0,70.0
2016-12-08 08:00:00,4.2,-3.4,72.0,77.0
2016-12-08 11:00:00,4.1,-1.5,57.0,74.0
2016-12-08 14:00:00,3.3,2.8,49.0,45.0
2016-12-08 17:00:00,2.2,3.8,54.0,40.0
2016-12-08 20:00:00,0.0,0.9,66.0,56.0
2016-12-08 23:00:00,-1.2,-0.1,71.0,68.0
2016-12-09 02:00:00,-3.4,-1.2,70.0,75.0
2016-12-09 05:00:00,-3.3,-3.4,77.0,88.0
2016-12-09 08:00:00,-1.1,-4.3,73.0,87.0
2016-12-09 11:00:00,2.8,-1.1,45.0,80.0
2016-12-09 14:00:00,4.0,3.7,40.0,46.0
2016-12-09 17:00:00,0.9,5.1,55.0,35.0
2016-12-09 20:00:00,-0.4,2.0,66.0,55.0
2016-12-09 23:00:00,-1.4,-0.2,76.0,70.0
2016-12-10 02:00:00,-3.3,-2.4,86.0,80.0
2016-12-10 05:00:00,-4.3,-3.1,86.0,81.0
2016-12-10 08:00:00,-1.4,-3.2,75.0,86.0
2016-12-10 11:00:00,3.6,-0.4,45.0,81.0
2016-12-10 14:00:00,4.9,5.8,35.0,61.0
2016-12-10 17:00:00,1.6,7.9,55.0,56.0
2016-12-10 20:00:00,-1.3,4.8,71.0,80.0
2016-12-10 23:00:00,-2.2,2.8,80.0,94.0
2016-12-11 02:00:00,-3.1,1.8,82.0,94.0
2016-12-11 05:00:00,-3.1,1.7,86.0,90.0
2016-12-11 08:00:00,-0.3,1.9,81.0,90.0
2016-12-11 11:00:00,5.6,2.6,62.0,90.0
2016-12-11 14:00:00,7.7,5.8,57.0,75.0
2016-12-11 17:00:00,3.9,6.1,79.0,73.0
2016-12-11 20:00:00,2.7,4.2,95.0,71.0
2016-12-11 23:00:00,1.7,2.0,87.0,71.0
2016-12-12 02:00:00,0.0,-0.9,91.0,76.0
2016-12-12 05:00:00,-0.4,-1.5,86.0,71.0
2016-12-12 08:00:00,1.7,-2.4,73.0,72.0
2016-12-12 11:00:00,5.9,-1.0,67.0,61.0
2016-12-12 14:00:00,5.3,-0.1,63.0,46.0
2016-12-12 17:00:00,4.1,1.8,59.0,48.0
2016-12-12 20:00:00,1.2,0.1,66.0,59.0
2016-12-12 23:00:00,-0.3,-2.0,67.0,71.0
2016-12-13 02:00:00,-1.3,-3.9,67.0,72.0
2016-12-13 05:00:00,-2.2,-4.2,68.0,76.0
2016-12-13 08:00:00,-1.1,-4.2,62.0,76.0
2016-12-13 11:00:00,-0.1,-2.9,49.0,58.0
2016-12-13 14:00:00,2.0,-1.1,48.0,49.0
2016-12-13 17:00:00,0.3,0.0,59.0,51.0
2016-12-13 20:00:00,-1.5,-0.9,70.0,58.0
2016-12-13 23:00:00,-2.8,-2.9,72.0,69.0
2016-12-14 02:00:00,-4.0,-4.1,75.0,74.0
2016-12-14 05:00:00,-3.9,-5.2,67.0,61.0
2016-12-14 08:00:00,-2.0,-5.6,60.0,62.0
2016-12-14 11:00:00,-0.9,-2.4,48.0,61.0
2016-12-14 14:00:00,0.1,-0.2,49.0,49.0
2016-12-14 17:00:00,-1.7,1.8,55.0,54.0
2016-12-14 20:00:00,-2.9,-0.2,61.0,65.0
2016-12-14 23:00:00,-4.0,-1.3,62.0,80.0
2016-12-15 02:00:00,-5.4,-2.6,61.0,86.0
2016-12-15 05:00:00,-5.3,-2.4,71.0,90.0
2016-12-15 08:00:00,-2.3,-1.7,60.0,91.0
2016-12-15 11:00:00,-0.2,1.2,49.0,90.0
2016-12-15 14:00:00,1.7,7.8,50.0,61.0
2016-12-15 17:00:00,-0.9,8.3,60.0,53.0
2016-12-15 20:00:00,-2.3,6.1,84.0,70.0
2016-12-15 23:00:00,-2.4,3.9,91.0,85.0
2016-12-16 02:00:00,-2.5,3.8,92.0,86.0
2016-12-16 05:00:00,-0.4,2.9,92.0,87.0
2016-12-16 08:00:00,1.7,2.5,90.0,88.0
2016-12-16 11:00:00,6.2,3.7,60.0,89.0
2016-12-16 14:00:00,8.4,7.8,53.0,67.0
2016-12-16 17:00:00,6.2,9.9,70.0,59.0
2016-12-16 20:00:00,4.1,7.8,84.0,74.0
2016-12-16 23:00:00,3.7,5.8,86.0,89.0
2016-12-17 02:00:00,2.7,5.4,86.0,90.0
2016-12-17 05:00:00,2.5,4.8,88.0,90.0
2016-12-17 08:00:00,4.3,5.7,88.0,95.0
2016-12-17 11:00:00,7.7,6.5,66.0,91.0
2016-12-17 14:00:00,9.1,8.7,60.0,86.0
2016-12-17 17:00:00,6.2,9.7,74.0,74.0
2016-12-17 20:00:00,5.7,8.1,89.0,85.0
2016-12-17 23:00:00,5.6,7.0,90.0,96.0
2016-12-18 02:00:00,5.7,6.1,94.0,96.0
2016-12-18 05:00:00,5.6,5.2,95.0,96.0
2016-12-18 08:00:00,6.6,5.2,91.0,95.0
2016-12-18 11:00:00,7.6,6.8,86.0,90.0
2016-12-18 14:00:00,9.8,8.1,74.0,75.0
2016-12-18 17:00:00,9.1,10.0,85.0,66.0
2016-12-18 20:00:00,7.1,8.4,95.0,80.0
2016-12-18 23:00:00,6.1,6.2,96.0,91.0
2016-12-19 02:00:00,5.1,4.9,96.0,90.0
2016-12-19 05:00:00,5.1,4.8,95.0,92.0
2016-12-19 08:00:00,6.1,4.8,91.0,90.0
2016-12-19 11:00:00,8.8,6.6,74.0,89.0
2016-12-19 14:00:00,10.0,10.6,62.0,75.0
2016-12-19 17:00:00,8.1,10.2,58.0,86.0
2016-12-19 20:00:00,7.8,9.2,71.0,86.0
2016-12-19 23:00:00,5.0,9.3,85.0,94.0
2016-12-20 02:00:00,4.7,9.3,91.0,94.0
2016-12-20 05:00:00,4.4,10.2,90.0,95.0
2016-12-20 08:00:00,6.4,10.0,90.0,90.0
2016-12-20 11:00:00,10.7,8.9,80.0,89.0
2016-12-20 14:00:00,11.1,8.9,87.0,88.0
2016-12-20 17:00:00,10.9,5.7,92.0,84.0
2016-12-20 20:00:00,10.5,4.4,94.0,81.0
2016-12-20 23:00:00,11.2,3.0,95.0,76.0
2016-12-21 02:00:00,12.2,1.9,95.0,72.0
2016-12-21 05:00:00,11.9,-0.1,90.0,71.0
2016-12-21 08:00:00,10.6,-0.1,90.0,66.0
2016-12-21 11:00:00,8.1,-0.2,88.0,68.0
2016-12-21 14:00:00,5.7,0.7,84.0,76.0
2016-12-21 17:00:00,4.4,0.9,81.0,79.0
2016-12-21 20:00:00,3.2,-0.1,78.0,75.0
2016-12-21 23:00:00,2.2,-0.9,74.0,71.0
2016-12-22 02:00:00,0.2,-1.8,73.0,80.0
2016-12-22 05:00:00,0.8,-3.2,73.0,82.0
2016-12-22 08:00:00,0.0,-3.5,73.0,81.0
2016-12-22 11:00:00,-1.0,-3.2,72.0,80.0
2016-12-22 14:00:00,0.1,-0.2,67.0,51.0
2016-12-22 17:00:00,-1.0,2.9,67.0,45.0
2016-12-22 20:00:00,-1.1,0.8,67.0,60.0
2016-12-22 23:00:00,-2.2,-1.1,77.0,79.0
2016-12-23 02:00:00,-3.8,-3.0,82.0,86.0
2016-12-23 05:00:00,-5.4,-3.2,81.0,85.0
2016-12-23 08:00:00,-3.5,-3.0,80.0,87.0
2016-12-23 11:00:00,0.8,-1.1,55.0,81.0
2016-12-23 14:00:00,2.9,2.7,49.0,55.0
2016-12-23 17:00:00,0.7,5.0,63.0,54.0
2016-12-23 20:00:00,-1.1,2.9,80.0,64.0
2016-12-23 23:00:00,-3.0,1.8,85.0,70.0
2016-12-24 02:00:00,-3.2,0.8,86.0,77.0
2016-12-24 05:00:00,-3.3,1.0,87.0,93.0
2016-12-24 08:00:00,-1.2,1.0,81.0,94.0
2016-12-24 11:00:00,3.6,1.8,55.0,92.0
2016-12-24 14:00:00,5.9,3.8,54.0,87.0
2016-12-24 17:00:00,3.0,3.7,65.0,86.0
2016-12-24 20:00:00,1.8,3.7,72.0,82.0
2016-12-24 23:00:00,0.8,2.6,78.0,70.0
2016-12-25 02:00:00,0.7,2.7,91.0,74.0
2016-12-25 05:00:00,0.8,2.2,92.0,75.0
2016-12-25 08:00:00,1.8,1.2,92.0,73.0
2016-12-25 11:00:00,3.6,0.8,87.0,68.0
2016-12-25 14:00:00,3.9,1.8,85.0,57.0
2016-12-25 17:00:00,3.7,1.9,81.0,53.0
2016-12-25 20:00:00,2.9,-1.1,81.0,55.0
2016-12-25 23:00:00,2.8,-2.3,77.0,61.0
2016-12-26 02:00:00,1.2,-3.5,72.0,66.0
2016-12-26 05:00:00,-0.1,-6.3,71.0,72.0
2016-12-26 08:00:00,-0.1,-7.1,62.0,81.0
2016-12-26 11:00:00,0.8,-4.6,50.0,75.0
2016-12-26 14:00:00,1.0,-0.4,53.0,44.0
2016-12-26 17:00:00,-1.1,0.3,54.0,40.0
2016-12-26 20:00:00,-3.1,-1.2,60.0,59.0
2016-12-26 23:00:00,-5.3,-3.0,66.0,80.0
2016-12-27 02:00:00,-6.3,-4.1,72.0,85.0
2016-12-27 05:00:00,-7.2,-2.5,81.0,91.0
2016-12-27 08:00:00,-4.6,-2.2,74.0,73.0
2016-12-27 11:00:00,-0.2,-2.1,45.0,66.0
2016-12-27 14:00:00,0.4,-0.9,41.0,44.0
2016-12-27 17:00:00,-1.2,-0.1,60.0,44.0
2016-12-27 20:00:00,-2.2,-1.9,80.0,55.0
2016-12-27 23:00:00,-2.5,-3.2,85.0,70.0
2016-12-28 02:00:00,-2.8,-4.2,90.0,76.0
2016-12-28 05:00:00,-1.3,-5.2,72.0,80.0
2016-12-28 08:00:00,-0.9,-6.4,66.0,80.0
2016-12-28 11:00:00,-0.2,-3.3,44.0,69.0
2016-12-28 14:00:00,-0.2,0.9,44.0,54.0
2016-12-28 17:00:00,-1.9,1.8,55.0,49.0
2016-12-28 20:00:00,-3.1,-0.1,70.0,64.0
2016-12-28 23:00:00,-4.3,-2.2,76.0,80.0
2016-12-29 02:00:00,-5.2,-2.4,80.0,85.0
2016-12-29 05:00:00,-5.5,-2.5,81.0,90.0
2016-12-29 08:00:00,-4.1,-2.5,74.0,89.0
2016-12-29 11:00:00,0.8,-0.4,54.0,88.0
2016-12-29 14:00:00,1.8,4.5,49.0,70.0
2016-12-29 17:00:00,0.0,5.8,64.0,65.0
2016-12-29 20:00:00,-1.0,3.9,80.0,74.0
2016-12-29 23:00:00,-2.2,1.7,85.0,88.0
2016-12-30 02:00:00,-2.4,-0.2,90.0,89.0
2016-12-30 05:00:00,-2.3,-1.8,88.0,94.0
2016-12-30 08:00:00,-0.3,-1.3,86.0,92.0
2016-12-30 11:00:00,3.7,0.7,70.0,89.0
2016-12-30 14:00:00,5.8,6.7,63.0,61.0
2016-12-30 17:00:00,4.0,8.2,73.0,53.0
2016-12-30 20:00:00,0.7,5.1,83.0,71.0
2016-12-30 23:00:00,-1.4,3.2,93.0,83.0
2016-12-31 02:00:00,-2.1,2.3,94.0,89.0
2016-12-31 05:00:00,-2.3,3.1,91.0,86.0
2016-12-31 08:00:00,-0.1,2.7,86.0,91.0
2016-12-31 11:00:00,5.8,3.8,61.0,90.0
2016-12-31 14:00:00,8.1,7.9,59.0,65.0
2016-12-31 17:00:00,5.1,8.2,69.0,64.0
2016-12-31 20:00:00,3.2,5.9,81.0,69.0
2016-12-31 23:00:00,3.0,3.1,86.0,75.0
2017-01-01 02:00:00,2.8,1.1,86.0,80.0
2017-01-01 05:00:00,3.7,-2.1,91.0,87.0
2017-01-01 08:00:00,4.9,-3.1,91.0,87.0
2017-01-01 11:00:00,7.9,-1.5,65.0,86.0
2017-01-01 14:00:00,8.2,5.7,64.0,56.0
2017-01-01 17:00:00,5.2,6.2,68.0,48.0
2017-01-01 20:00:00,2.0,3.3,75.0,64.0
2017-01-01 23:00:00,-0.2,1.8,80.0,75.0
2017-01-02 02:00:00,-1.2,0.6,87.0,90.0
2017-01-02 05:00:00,-2.5,0.9,87.0,94.0
2017-01-02 08:00:00,-1.4,1.1,85.0,90.0
2017-01-02 11:00:00,4.7,3.1,55.0,81.0
2017-01-02 14:00:00,6.3,6.0,50.0,60.0
2017-01-02 17:00:00,3.2,6.3,65.0,45.0
2017-01-02 20:00:00,2.0,4.0,76.0,55.0
2017-01-02 23:00:00,1.0,1.0,86.0,72.0
2017-01-03 02:00:00,0.7,0.0,91.0,77.0
2017-01-03 05:00:00,1.0,-0.1,87.0,77.0
2017-01-03 08:00:00,3.0,-1.3,83.0,91.0
2017-01-03 11:00:00,6.2,-0.2,60.0,85.0
2017-01-03 14:00:00,7.3,4.5,45.0,55.0
2017-01-03 17:00:00,4.8,8.1,55.0,54.0
2017-01-03 20:00:00,2.6,5.0,72.0,65.0
2017-01-03 23:00:00,1.6,3.0,76.0,74.0
2017-01-04 02:00:00,-0.1,1.9,77.0,81.0
2017-01-04 05:00:00,-1.2,0.7,91.0,76.0
2017-01-04 08:00:00,-0.2,-0.3,86.0,81.0
2017-01-04 11:00:00,5.0,1.5,55.0,76.0
2017-01-04 14:00:00,8.2,6.7,51.0,60.0
2017-01-04 17:00:00,6.0,7.9,54.0,50.0
2017-01-04 20:00:00,4.0,5.9,65.0,70.0
2017-01-04 23:00:00,2.9,2.1,75.0,85.0
2017-01-05 02:00:00,2.5,0.1,76.0,90.0
2017-01-05 05:00:00,0.5,-0.2,81.0,95.0
2017-01-05 08:00:00,2.5,-0.8,75.0,94.0
2017-01-05 11:00:00,6.0,2.4,55.0,90.0
2017-01-05 14:00:00,8.0,5.8,50.0,64.0
2017-01-05 17:00:00,6.0,9.0,70.0,50.0
2017-01-05 20:00:00,3.0,5.0,80.0,70.0
2017-01-05 23:00:00,1.0,3.0,85.0,80.0
2017-01-06 02:00:00,1.0,2.0,90.0,80.0
2017-01-06 05:00:00,0.0,2.0,90.0,80.0
2017-01-06 08:00:00,1.0,2.0,85.0,85.0
2017-01-06 11:00:00,8.0,2.0,60.0,85.0
2017-01-06 14:00:00,9.0,7.0,50.0,70.0
2017-01-06 17:00:00,5.0,10.0,70.0,60.0
2017-01-06 20:00:00,4.0,7.0,75.0,75.0
2017-01-06 23:00:00,3.0,5.0,80.0,80.0
2017-01-07 02:00:00,3.0,3.0,80.0,80.0
2017-01-07 05:00:00,3.0,3.0,80.0,76.0
2017-01-07 08:00:00,3.0,2.0,80.0,75.0
2017-01-07 11:00:00,8.0,2.0,70.0,75.0
2017-01-07 14:00:00,9.0,4.0,65.0,60.0
2017-01-07 17:00:00,6.0,4.0,75.0,50.0
2017-01-07 20:00:00,5.0,1.0,80.0,50.0
2017-01-07 23:00:00,4.0,-1.0,80.0,60.0
2017-01-08 02:00:00,2.0,-2.0,80.0,70.0
2017-01-08 05:00:00,3.0,-3.0,80.0,75.0
2017-01-08 08:00:00,2.0,-3.0,70.0,75.0
2017-01-08 11:00:00,3.0,-2.0,60.0,75.0
2017-01-08 14:00:00,4.0,3.0,50.0,65.0
2017-01-08 17:00:00,1.0,2.0,55.0,50.0
2017-01-08 20:00:00,-1.0,-2.0,65.0,50.0
2017-01-08 23:00:00,-3.0,-4.0,70.0,55.0
2017-01-09 02:00:00,-3.0,-5.0,75.0,60.0
2017-01-09 05:00:00,-3.0,-6.0,75.0,60.0
2017-01-09 08:00:00,-2.0,-6.0,75.0,70.0
2017-01-09 11:00:00,2.0,-4.0,65.0,65.0
2017-01-09 14:00:00,1.0,3.0,50.0,45.0
2017-01-09 17:00:00,-2.0,3.0,50.0,40.0
2017-01-09 20:00:00,-4.0,-1.0,55.0,60.0
2017-01-09 23:00:00,-5.0,-1.0,60.0,70.0
2017-01-10 02:00:00,-5.0,0.0,60.0,70.0
2017-01-10 05:00:00,-6.0,1.0,65.0,65.0
2017-01-10 08:00:00,-4.0,1.0,65.0,70.0
2017-01-10 11:00:00,2.0,1.0,50.0,75.0
2017-01-10 14:00:00,3.0,3.0,40.0,60.0
2017-01-10 17:00:00,-1.0,3.0,55.0,50.0
2017-01-10 20:00:00,-1.0,0.0,65.0,60.0
2017-01-10 23:00:00,1.0,-1.0,65.0,65.0
2017-01-11 02:00:00,1.0,-3.0,60.0,70.0
2017-01-11 05:00:00,1.0,-4.0,70.0,70.0
2017-01-11 08:00:00,0.0,-5.0,75.0,70.0
2017-01-11 11:00:00,3.0,-5.0,55.0,65.0
2017-01-11 14:00:00,3.0,0.0,50.0,60.0
2017-01-11 17:00:00,-1.0,-2.0,55.0,65.0
2017-01-11 20:00:00,-2.0,-2.0,60.0,55.0
2017-01-11 23:00:00,-3.0,-3.0,60.0,60.0
2017-01-12 02:00:00,-4.0,-4.0,65.0,55.0
2017-01-12 05:00:00,-5.0,-5.0,75.0,50.0
2017-01-12 08:00:00,-5.0,-6.0,70.0,50.0
2017-01-12 11:00:00,-2.0,-6.0,60.0,45.0
2017-01-12 14:00:00,-2.0,-5.0,60.0,40.0
2017-01-12 17:00:00,-2.0,-4.0,55.0,40.0
2017-01-12 20:00:00,-3.0,-6.0,60.0,40.0
2017-01-12 23:00:00,-4.0,-6.0,55.0,45.0
2017-01-13 02:00:00,-5.0,-7.0,50.0,45.0
2017-01-13 05:00:00,-6.0,-8.0,50.0,55.0
2017-01-13 08:00:00,-7.0,-8.0,45.0,60.0
2017-01-13 11:00:00,-5.0,-7.0,35.0,55.0
2017-01-13 14:00:00,-4.0,-3.0,35.0,40.0
2017-01-13 17:00:00,-6.0,-1.0,40.0,40.0
2017-01-13 20:00:00,-6.0,-2.0,40.0,50.0
2017-01-13 23:00:00,-7.0,-3.0,45.0,55.0
2017-01-14 02:00:00,-8.0,-4.0,55.0,60.0
2017-01-14 05:00:00,-8.0,-5.0,60.0,55.0
2017-01-14 08:00:00,-6.0,-6.0,55.0,60.0
2017-01-14 11:00:00,-2.0,-5.0,40.0,55.0
2017-01-14 14:00:00,0.0,0.0,40.0,35.0
2017-01-14 17:00:00,-1.0,1.0,45.0,40.0
2017-01-14 20:00:00,-3.0,-3.0,55.0,60.0
2017-01-14 23:00:00,-4.0,-4.0,55.0,70.0
2017-01-15 02:00:00,-4.0,-5.0,55.0,80.0
2017-01-15 05:00:00,-6.0,-6.0,60.0,80.0
2017-01-15 08:00:00,-5.0,-7.0,55.0,85.0
2017-01-15 11:00:00,0.0,-5.0,40.0,70.0
2017-01-15 14:00:00,1.0,2.0,40.0,40.0
2017-01-15 17:00:00,-3.0,3.0,65.0,45.0
2017-01-15 20:00:00,-4.0,0.0,70.0,70.0
2017-01-15 23:00:00,-6.0,-3.0,80.0,75.0
2017-01-16 02:00:00,-7.0,-2.0,80.0,80.0
2017-01-16 05:00:00,-7.0,-2.0,85.0,80.0
2017-01-16 08:00:00,-5.0,-2.0,70.0,80.0
2017-01-16 11:00:00,2.0,-2.0,30.0,80.0
2017-01-16 14:00:00,3.0,4.0,45.0,60.0
2017-01-16 17:00:00,-1.0,4.0,70.0,60.0
2017-01-16 20:00:00,-3.0,0.0,75.0,70.0
2017-01-16 23:00:00,-3.0,-1.0,75.0,75.0
2017-01-17 02:00:00,-2.0,-2.0,80.0,75.0
2017-01-17 05:00:00,-2.0,-3.0,80.0,75.0
2017-01-17 08:00:00,-2.0,-4.0,85.0,80.0
2017-01-17 11:00:00,4.0,-3.0,65.0,75.0
2017-01-17 14:00:00,4.0,1.0,55.0,45.0
2017-01-17 17:00:00,0.0,3.0,70.0,50.0
2017-01-17 20:00:00,-2.0,0.0,80.0,65.0
2017-01-17 23:00:00,-3.0,-2.0,80.0,75.0
2017-01-18 02:00:00,-3.0,-1.0,80.0,80.0
2017-01-18 05:00:00,-4.0,-2.0,80.0,85.0
2017-01-18 08:00:00,-4.0,-1.0,75.0,80.0
2017-01-18 11:00:00,2.0,-2.0,40.0,75.0
2017-01-18 14:00:00,3.0,-2.0,50.0,65.0
2017-01-18 17:00:00,0.0,-1.0,70.0,55.0
2017-01-18 20:00:00,-2.0,-3.0,75.0,65.0
2017-01-18 23:00:00,-2.0,-4.0,80.0,65.0
2017-01-19 02:00:00,-2.0,-5.0,80.0,70.0
2017-01-19 05:00:00,-1.0,-6.0,80.0,70.0
2017-01-19 08:00:00,-2.0,-6.0,70.0,70.0
2017-01-19 11:00:00,-2.0,-6.0,65.0,75.0
2017-01-19 14:00:00,-1.0,-2.0,55.0,60.0
2017-01-19 17:00:00,-3.0,-1.0,65.0,60.0
