datetime,year,month,day,hour,temp_24,hum_24,temp_48,hum_48
2016-04-21 12:00:00,2016,4,21,12,18.9,60,12.0,66
2016-04-21 15:00:00,2016,4,21,15,18.9,63,16.700001,35
2016-04-21 18:00:00,2016,4,21,18,16.700001,58,18.1,26
2016-04-21 21:00:00,2016,4,21,21,12.2,85,16.5,26
2016-04-22 00:00:00,2016,4,22,0,9.3,85,12.1,56
2016-04-22 03:00:00,2016,4,22,3,7.2,92,9.2,81
2016-04-22 06:00:00,2016,4,22,6,6.9,93,6.9,84
2016-04-22 09:00:00,2016,4,22,9,11.7,66,6.1,83
2016-04-22 12:00:00,2016,4,22,12,16.799999,39,10.8,55
2016-04-22 15:00:00,2016,4,22,15,18.0,30,19.799999,25
2016-04-22 18:00:00,2016,4,22,18,14.1,48,20.9,24
2016-04-22 21:00:00,2016,4,22,21,11.0,65,17.4,33
2016-04-23 00:00:00,2016,4,23,0,8.9,79,13.1,53
2016-04-23 03:00:00,2016,4,23,3,6.8,85,10.9,70
2016-04-23 06:00:00,2016,4,23,6,7.1,77,8.8,72
2016-04-23 09:00:00,2016,4,23,9,12.5,50,7.8,75
2016-04-23 12:00:00,2016,4,23,12,19.799999,30,12.6,54
2016-04-23 15:00:00,2016,4,23,15,20.9,24,20.6,31
2016-04-23 18:00:00,2016,4,23,18,18.799999,29,22.9,28
2016-04-23 21:00:00,2016,4,23,21,13.8,56,20.6,28
2016-04-24 00:00:00,2016,4,24,0,11.8,69,14.9,41
2016-04-24 03:00:00,2016,4,24,3,9.7,75,12.6,64
2016-04-24 06:00:00,2016,4,24,6,7.8,80,10.0,75
2016-04-24 09:00:00,2016,4,24,9,15.0,54,10.7,61
2016-04-24 12:00:00,2016,4,24,12,20.9,32,17.9,49
2016-04-24 15:00:00,2016,4,24,15,23.1,29,24.0,34
2016-04-24 18:00:00,2016,4,24,18,19.799999,22,25.4,35
2016-04-24 21:00:00,2016,4,24,21,14.9,37,19.799999,39
2016-04-25 00:00:00,2016,4,25,0,11.3,61,16.6,62
2016-04-25 03:00:00,2016,4,25,3,10.0,76,15.2,74
2016-04-25 06:00:00,2016,4,25,6,9.0,76,13.2,75
2016-04-25 09:00:00,2016,4,25,9,16.700001,45,12.2,75
2016-04-25 12:00:00,2016,4,25,12,23.1,33,16.0,58
2016-04-25 15:00:00,2016,4,25,15,24.4,29,20.0,43
2016-04-25 18:00:00,2016,4,25,18,19.9,43,20.200001,44
2016-04-25 21:00:00,2016,4,25,21,16.6,58,18.5,53
2016-04-26 00:00:00,2016,4,26,0,15.0,68,14.5,62
2016-04-26 03:00:00,2016,4,26,3,13.2,72,12.4,70
2016-04-26 06:00:00,2016,4,26,6,13.7,68,11.2,80
2016-04-26 09:00:00,2016,4,26,9,15.2,55,10.2,89
2016-04-26 12:00:00,2016,4,26,12,18.299999,45,14.9,57
2016-04-26 15:00:00,2016,4,26,15,20.200001,48,17.700001,49
2016-04-26 18:00:00,2016,4,26,18,18.0,44,18.1,41
2016-04-26 21:00:00,2016,4,26,21,13.4,59,17.4,43
2016-04-27 00:00:00,2016,4,27,0,12.4,68,13.3,63
2016-04-27 03:00:00,2016,4,27,3,11.1,77,12.2,78
2016-04-27 06:00:00,2016,4,27,6,10.9,79,9.9,84
2016-04-27 09:00:00,2016,4,27,9,12.8,59,9.0,89
2016-04-27 12:00:00,2016,4,27,12,16.9,41,14.9,59
2016-04-27 15:00:00,2016,4,27,15,18.200001,36,19.0,39
2016-04-27 18:00:00,2016,4,27,18,17.200001,44,20.1,37
2016-04-27 21:00:00,2016,4,27,21,14.1,64,18.200001,36
2016-04-28 00:00:00,2016,4,28,0,12.0,66,13.7,58
2016-04-28 03:00:00,2016,4,28,3,9.7,85,11.3,77
2016-04-28 06:00:00,2016,4,28,6,9.0,90,12.0,69
2016-04-28 09:00:00,2016,4,28,9,14.7,60,12.0,75
2016-04-28 12:00:00,2016,4,28,12,19.0,40,14.9,64
2016-04-28 15:00:00,2016,4,28,15,20.1,37,19.1,57
2016-04-28 18:00:00,2016,4,28,18,18.299999,38,20.4,56
2016-04-28 21:00:00,2016,4,28,21,15.3,58,18.200001,49
2016-04-29 00:00:00,2016,4,29,0,13.1,76,16.0,64
2016-04-29 03:00:00,2016,4,29,3,12.0,72,13.9,67
2016-04-29 06:00:00,2016,4,29,6,11.2,72,13.1,68
2016-04-29 09:00:00,2016,4,29,9,15.5,60,13.1,66
2016-04-29 12:00:00,2016,4,29,12,20.0,58,19.4,59
2016-04-29 15:00:00,2016,4,29,15,20.799999,58,23.1,49
2016-04-29 18:00:00,2016,4,29,18,18.5,58,24.9,50
2016-04-29 21:00:00,2016,4,29,21,16.0,68,21.799999,59
2016-04-30 00:00:00,2016,4,30,0,14.0,70,17.200001,66
2016-04-30 03:00:00,2016,4,30,3,12.9,71,16.0,83
2016-04-30 06:00:00,2016,4,30,6,12.9,70,15.4,84
2016-04-30 09:00:00,2016,4,30,9,17.799999,57,14.6,75
2016-04-30 12:00:00,2016,4,30,12,22.799999,48,19.6,58
2016-04-30 15:00:00,2016,4,30,15,24.700001,49,25.799999,43
2016-04-30 18:00:00,2016,4,30,18,21.9,53,22.200001,88
2016-04-30 21:00:00,2016,4,30,21,18.200001,73,19.6,94
2016-05-01 00:00:00,2016,5,1,0,16.700001,79,18.1,93
2016-05-01 03:00:00,2016,5,1,3,15.4,80,16.799999,94
2016-05-01 06:00:00,2016,5,1,6,14.6,80,15.9,89
2016-05-01 09:00:00,2016,5,1,9,19.6,58,15.0,92
2016-05-01 12:00:00,2016,5,1,12,22.200001,61,13.3,62
2016-05-01 15:00:00,2016,5,1,15,21.9,84,13.5,71
2016-05-01 18:00:00,2016,5,1,18,19.299999,83,14.4,77
2016-05-01 21:00:00,2016,5,1,21,18.1,92,13.5,78
2016-05-02 00:00:00,2016,5,2,0,16.9,93,12.1,79
2016-05-02 03:00:00,2016,5,2,3,15.9,94,11.9,79
2016-05-02 06:00:00,2016,5,2,6,15.8,93,11.0,77
2016-05-02 09:00:00,2016,5,2,9,15.5,93,11.2,73
2016-05-02 12:00:00,2016,5,2,12,14.1,83,16.4,56
2016-05-02 15:00:00,2016,5,2,15,14.4,77,18.6,42
2016-05-02 18:00:00,2016,5,2,18,12.7,77,20.200001,41
2016-05-02 21:00:00,2016,5,2,21,11.5,77,17.4,42
2016-05-03 00:00:00,2016,5,3,0,11.2,79,14.2,64
2016-05-03 03:00:00,2016,5,3,3,12.0,77,11.9,79
2016-05-03 06:00:00,2016,5,3,6,11.0,73,10.9,81
2016-05-03 09:00:00,2016,5,3,9,16.200001,57,10.5,75
2016-05-03 12:00:00,2016,5,3,12,19.200001,42,16.700001,50
2016-05-03 15:00:00,2016,5,3,15,19.5,41,20.799999,52
2016-05-03 18:00:00,2016,5,3,18,17.4,42,22.299999,64
2016-05-03 21:00:00,2016,5,3,21,14.2,63,20.0,78
2016-05-04 00:00:00,2016,5,4,0,12.1,77,18.200001,91
2016-05-04 03:00:00,2016,5,4,3,11.1,79,17.200001,92
2016-05-04 06:00:00,2016,5,4,6,9.9,80,18.1,93
2016-05-04 09:00:00,2016,5,4,9,16.799999,54,18.200001,94
2016-05-04 12:00:00,2016,5,4,12,21.0,32,17.4,85
2016-05-04 15:00:00,2016,5,4,15,22.299999,56,18.6,83
2016-05-04 18:00:00,2016,5,4,18,21.5,54,20.700001,76
2016-05-04 21:00:00,2016,5,4,21,18.200001,68,16.9,71
2016-05-05 00:00:00,2016,5,5,0,18.0,88,13.5,73
2016-05-05 03:00:00,2016,5,5,3,17.9,91,12.1,73
2016-05-05 06:00:00,2016,5,5,6,18.0,84,11.1,88
2016-05-05 09:00:00,2016,5,5,9,17.299999,85,9.9,84
2016-05-05 12:00:00,2016,5,5,12,18.6,89,15.8,59
2016-05-05 15:00:00,2016,5,5,15,19.6,87,18.200001,43
2016-05-05 18:00:00,2016,5,5,18,15.8,84,20.200001,38
2016-05-05 21:00:00,2016,5,5,21,13.3,84,17.4,47
2016-05-06 00:00:00,2016,5,6,0,12.0,84,14.3,69
2016-05-06 03:00:00,2016,5,6,3,10.8,88,13.2,80
2016-05-06 06:00:00,2016,5,6,6,9.9,83,11.0,87
2016-05-06 09:00:00,2016,5,6,9,15.8,60,9.9,87
2016-05-06 12:00:00,2016,5,6,12,18.1,43,17.1,61
2016-05-06 15:00:00,2016,5,6,15,20.200001,37,22.4,32
2016-05-06 18:00:00,2016,5,6,18,17.4,47,23.5,34
2016-05-06 21:00:00,2016,5,6,21,14.4,69,20.5,38
2016-05-07 00:00:00,2016,5,7,0,13.0,83,16.299999,60
2016-05-07 03:00:00,2016,5,7,3,10.9,88,14.3,74
2016-05-07 06:00:00,2016,5,7,6,10.1,87,14.3,81
2016-05-07 09:00:00,2016,5,7,9,16.700001,62,14.2,77
2016-05-07 12:00:00,2016,5,7,12,22.4,39,18.700001,60
2016-05-07 15:00:00,2016,5,7,15,24.0,39,22.1,49
2016-05-07 18:00:00,2016,5,7,18,20.6,44,22.9,39
2016-05-07 21:00:00,2016,5,7,21,15.7,64,19.0,49
2016-05-08 00:00:00,2016,5,8,0,14.2,78,16.299999,61
2016-05-08 03:00:00,2016,5,8,3,14.1,81,15.3,75
2016-05-08 06:00:00,2016,5,8,6,13.2,68,13.2,82
2016-05-08 09:00:00,2016,5,8,9,17.700001,57,12.0,91
2016-05-08 12:00:00,2016,5,8,12,20.9,48,14.1,86
2016-05-08 15:00:00,2016,5,8,15,21.799999,40,15.8,81
2016-05-08 18:00:00,2016,5,8,18,18.1,50,18.299999,66
2016-05-08 21:00:00,2016,5,8,21,15.1,60,15.6,66
2016-05-09 00:00:00,2016,5,9,0,14.3,76,13.6,80
2016-05-09 03:00:00,2016,5,9,3,13.1,81,12.4,84
2016-05-09 06:00:00,2016,5,9,6,12.4,84,11.1,88
2016-05-09 09:00:00,2016,5,9,9,14.1,83,11.1,90
2016-05-09 12:00:00,2016,5,9,12,16.1,68,16.1,63
2016-05-09 15:00:00,2016,5,9,15,17.9,62,21.200001,45
2016-05-09 18:00:00,2016,5,9,18,16.4,74,22.1,39
2016-05-09 21:00:00,2016,5,9,21,14.4,82,20.4,47
2016-05-10 00:00:00,2016,5,10,0,13.1,89,15.4,70
2016-05-10 03:00:00,2016,5,10,3,12.1,90,13.9,85
2016-05-10 06:00:00,2016,5,10,6,11.1,90,11.9,94
2016-05-10 09:00:00,2016,5,10,9,16.200001,65,11.5,89
2016-05-10 12:00:00,2016,5,10,12,20.1,43,16.9,71
2016-05-10 15:00:00,2016,5,10,15,21.1,39,20.4,50
2016-05-10 18:00:00,2016,5,10,18,20.200001,47,21.4,49
2016-05-10 21:00:00,2016,5,10,21,15.6,67,19.5,54
2016-05-11 00:00:00,2016,5,11,0,13.2,85,16.299999,73
2016-05-11 03:00:00,2016,5,11,3,12.0,94,15.1,88
2016-05-11 06:00:00,2016,5,11,6,11.5,89,13.2,94
2016-05-11 09:00:00,2016,5,11,9,17.0,73,12.1,90
2016-05-11 12:00:00,2016,5,11,12,20.4,50,14.3,69
2016-05-11 15:00:00,2016,5,11,15,21.5,49,18.299999,52
2016-05-11 18:00:00,2016,5,11,18,19.5,56,20.299999,39
2016-05-11 21:00:00,2016,5,11,21,16.4,72,19.1,42
2016-05-12 00:00:00,2016,5,12,0,15.2,86,17.0,60
2016-05-12 03:00:00,2016,5,12,3,13.3,92,14.9,70
2016-05-12 06:00:00,2016,5,12,6,12.3,93,14.7,69
2016-05-12 09:00:00,2016,5,12,9,13.4,76,14.1,64
2016-05-12 12:00:00,2016,5,12,12,16.6,62,18.1,59
2016-05-12 15:00:00,2016,5,12,15,20.4,49,21.299999,52
2016-05-12 18:00:00,2016,5,12,18,19.9,45,22.4,62
2016-05-12 21:00:00,2016,5,12,21,16.200001,55,18.200001,68
2016-05-13 00:00:00,2016,5,13,0,14.9,73,16.299999,79
2016-05-13 03:00:00,2016,5,13,3,14.8,73,14.2,89
2016-05-13 06:00:00,2016,5,13,6,13.3,65,13.3,76
2016-05-13 09:00:00,2016,5,13,9,18.9,27,12.2,74
2016-05-13 12:00:00,2016,5,13,12,21.9,32,16.799999,58
2016-05-13 15:00:00,2016,5,13,15,24.6,34,21.200001,49
2016-05-13 18:00:00,2016,5,13,18,22.1,38,24.1,60
2016-05-13 21:00:00,2016,5,13,21,18.0,59,22.4,75
2016-05-14 00:00:00,2016,5,14,0,14.9,70,20.200001,90
2016-05-14 03:00:00,2016,5,14,3,13.1,76,18.700001,95
2016-05-14 06:00:00,2016,5,14,6,13.3,75,12.3,92
2016-05-14 09:00:00,2016,5,14,9,18.200001,58,11.8,89
2016-05-14 12:00:00,2016,5,14,12,22.200001,48,14.9,70
2016-05-14 15:00:00,2016,5,14,15,24.200001,60,17.1,48
2016-05-14 18:00:00,2016,5,14,18,18.700001,77,19.200001,45
2016-05-14 21:00:00,2016,5,14,21,15.6,91,17.4,42
2016-05-15 00:00:00,2016,5,15,0,13.4,95,14.3,66
2016-05-15 03:00:00,2016,5,15,3,12.1,92,12.2,77
2016-05-15 06:00:00,2016,5,15,6,11.1,90,10.9,82
2016-05-15 09:00:00,2016,5,15,9,15.0,68,9.8,80
2016-05-15 12:00:00,2016,5,15,12,18.299999,48,17.799999,53
2016-05-15 15:00:00,2016,5,15,15,19.700001,38,22.299999,35
2016-05-15 18:00:00,2016,5,15,18,17.799999,43,24.799999,34
2016-05-15 21:00:00,2016,5,15,21,13.2,67,21.799999,38
2016-05-16 00:00:00,2016,5,16,0,11.3,76,15.9,57
2016-05-16 03:00:00,2016,5,16,3,10.1,84,13.5,77
2016-05-16 06:00:00,2016,5,16,6,10.1,85,11.3,85
2016-05-16 09:00:00,2016,5,16,9,17.0,52,11.3,80
2016-05-16 12:00:00,2016,5,16,12,22.299999,47,19.9,63
2016-05-16 15:00:00,2016,5,16,15,25.0,42,24.0,38
2016-05-16 18:00:00,2016,5,16,18,23.0,44,26.700001,29
2016-05-16 21:00:00,2016,5,16,21,16.6,68,23.799999,38
2016-05-17 00:00:00,2016,5,17,0,13.3,82,17.299999,62
2016-05-17 03:00:00,2016,5,17,3,12.2,93,15.3,73
2016-05-17 06:00:00,2016,5,17,6,11.4,93,12.8,75
2016-05-17 09:00:00,2016,5,17,9,18.0,65,12.9,75
2016-05-17 12:00:00,2016,5,17,12,24.0,32,22.5,43
2016-05-17 15:00:00,2016,5,17,15,26.9,28,27.0,27
2016-05-17 18:00:00,2016,5,17,18,24.799999,23,28.799999,23
2016-05-17 21:00:00,2016,5,17,21,18.0,47,26.6,28
2016-05-18 00:00:00,2016,5,18,0,14.0,80,18.4,60
2016-05-18 03:00:00,2016,5,18,3,13.4,87,16.200001,71
2016-05-18 06:00:00,2016,5,18,6,13.2,93,14.2,88
2016-05-18 09:00:00,2016,5,18,9,20.799999,57,13.1,93
2016-05-18 12:00:00,2016,5,18,12,27.799999,23,21.299999,51
2016-05-18 15:00:00,2016,5,18,15,29.0,19,27.1,27
2016-05-18 18:00:00,2016,5,18,18,26.799999,29,28.1,26
2016-05-18 21:00:00,2016,5,18,21,20.700001,38,24.6,27
2016-05-19 00:00:00,2016,5,19,0,17.9,66,19.0,54
2016-05-19 03:00:00,2016,5,19,3,15.1,76,16.9,74
2016-05-19 06:00:00,2016,5,19,6,13.7,74,14.7,65
2016-05-19 09:00:00,2016,5,19,9,21.5,44,14.4,59
2016-05-19 12:00:00,2016,5,19,12,26.200001,31,22.799999,36
2016-05-19 15:00:00,2016,5,19,15,28.5,27,26.4,22
2016-05-19 18:00:00,2016,5,19,18,24.799999,26,28.1,25
2016-05-19 21:00:00,2016,5,19,21,19.4,51,25.4,20
2016-05-20 00:00:00,2016,5,20,0,17.299999,70,20.299999,42
2016-05-20 03:00:00,2016,5,20,3,15.2,64,16.200001,63
2016-05-20 06:00:00,2016,5,20,6,15.6,55,16.0,62
2016-05-20 09:00:00,2016,5,20,9,23.5,19,14.8,61
2016-05-20 12:00:00,2016,5,20,12,26.9,17,23.6,30
2016-05-20 15:00:00,2016,5,20,15,29.0,15,28.1,23
2016-05-20 18:00:00,2016,5,20,18,28.1,15,29.200001,22
2016-05-20 21:00:00,2016,5,20,21,20.9,42,28.0,23
2016-05-21 00:00:00,2016,5,21,0,17.9,53,21.4,31
2016-05-21 03:00:00,2016,5,21,3,15.8,61,18.200001,61
2016-05-21 06:00:00,2016,5,21,6,14.7,53,16.1,63
2016-05-21 09:00:00,2016,5,21,9,23.6,14,14.9,67
2016-05-21 12:00:00,2016,5,21,12,27.1,16,23.9,36
2016-05-21 15:00:00,2016,5,21,15,29.1,12,27.700001,24
2016-05-21 18:00:00,2016,5,21,18,27.6,22,27.5,37
2016-05-21 21:00:00,2016,5,21,21,21.6,45,24.6,47
2016-05-22 00:00:00,2016,5,22,0,18.799999,70,20.200001,58
2016-05-22 03:00:00,2016,5,22,3,15.8,75,18.0,83
2016-05-22 06:00:00,2016,5,22,6,14.9,69,17.1,83
2016-05-22 09:00:00,2016,5,22,9,23.6,43,17.299999,93
2016-05-22 12:00:00,2016,5,22,12,27.5,33,18.1,90
2016-05-22 15:00:00,2016,5,22,15,27.0,39,18.299999,89
2016-05-22 18:00:00,2016,5,22,18,23.799999,49,18.299999,81
2016-05-22 21:00:00,2016,5,22,21,20.0,62,17.200001,73
2016-05-23 00:00:00,2016,5,23,0,18.0,84,16.1,82
2016-05-23 03:00:00,2016,5,23,3,17.0,89,15.1,88
2016-05-23 06:00:00,2016,5,23,6,17.4,93,15.2,90
2016-05-23 09:00:00,2016,5,23,9,18.1,92,15.0,87
2016-05-23 12:00:00,2016,5,23,12,18.299999,90,18.0,80
2016-05-23 15:00:00,2016,5,23,15,19.200001,80,22.200001,59
2016-05-23 18:00:00,2016,5,23,18,19.299999,74,24.1,48
2016-05-23 21:00:00,2016,5,23,21,16.4,82,22.299999,57
2016-05-24 00:00:00,2016,5,24,0,15.1,87,17.299999,74
2016-05-24 03:00:00,2016,5,24,3,14.2,90,15.3,88
2016-05-24 06:00:00,2016,5,24,6,14.2,88,15.3,93
2016-05-24 09:00:00,2016,5,24,9,17.799999,70,15.1,94
2016-05-24 12:00:00,2016,5,24,12,22.4,56,18.200001,79
2016-05-24 15:00:00,2016,5,24,15,24.1,49,21.5,78
2016-05-24 18:00:00,2016,5,24,18,22.0,59,22.799999,73
2016-05-24 21:00:00,2016,5,24,21,17.700001,79,20.5,72
2016-05-25 00:00:00,2016,5,25,0,16.1,92,17.299999,82
2016-05-25 03:00:00,2016,5,25,3,15.0,93,15.3,88
2016-05-25 06:00:00,2016,5,25,6,14.2,93,15.1,90
2016-05-25 09:00:00,2016,5,25,9,19.1,79,15.1,90
2016-05-25 12:00:00,2016,5,25,12,21.299999,76,18.799999,75
2016-05-25 15:00:00,2016,5,25,15,22.1,70,22.200001,48
2016-05-25 18:00:00,2016,5,25,18,21.0,67,24.9,37
2016-05-25 21:00:00,2016,5,25,21,18.1,78,22.1,42
2016-05-26 00:00:00,2016,5,26,0,16.0,86,17.9,61
2016-05-26 03:00:00,2016,5,26,3,15.1,90,16.0,80
2016-05-26 06:00:00,2016,5,26,6,14.8,89,15.3,85
2016-05-26 09:00:00,2016,5,26,9,17.9,69,15.2,85
2016-05-26 12:00:00,2016,5,26,12,23.6,48,18.0,62
2016-05-26 15:00:00,2016,5,26,15,25.200001,37,21.9,53
2016-05-26 18:00:00,2016,5,26,18,22.799999,31,22.5,48
2016-05-26 21:00:00,2016,5,26,21,19.9,50,20.1,57
2016-05-27 00:00:00,2016,5,27,0,16.9,66,17.5,74
2016-05-27 03:00:00,2016,5,27,3,16.1,68,16.4,85
2016-05-27 06:00:00,2016,5,27,6,15.9,76,16.0,89
2016-05-27 09:00:00,2016,5,27,9,18.0,68,15.0,89
2016-05-27 12:00:00,2016,5,27,12,21.0,49,17.9,80
2016-05-27 15:00:00,2016,5,27,15,23.1,47,21.1,65
2016-05-27 18:00:00,2016,5,27,18,22.200001,56,24.1,49
2016-05-27 21:00:00,2016,5,27,21,19.200001,73,23.1,45
2016-05-28 00:00:00,2016,5,28,0,17.299999,82,19.299999,59
2016-05-28 03:00:00,2016,5,28,3,16.4,89,17.200001,70
2016-05-28 06:00:00,2016,5,28,6,16.1,89,14.2,89
2016-05-28 09:00:00,2016,5,28,9,17.299999,75,14.0,88
2016-05-28 12:00:00,2016,5,28,12,20.4,60,22.1,58
2016-05-28 15:00:00,2016,5,28,15,23.6,49,24.200001,42
2016-05-28 18:00:00,2016,5,28,18,21.799999,45,26.4,36
2016-05-28 21:00:00,2016,5,28,21,17.5,67,25.4,41
2016-05-29 00:00:00,2016,5,29,0,16.200001,82,20.5,67
2016-05-29 03:00:00,2016,5,29,3,14.1,89,16.5,87
2016-05-29 06:00:00,2016,5,29,6,14.8,88,17.1,93
2016-05-29 09:00:00,2016,5,29,9,21.1,60,15.9,94
2016-05-29 12:00:00,2016,5,29,12,25.200001,39,21.0,68
2016-05-29 15:00:00,2016,5,29,15,27.1,28,23.5,58
2016-05-29 18:00:00,2016,5,29,18,24.5,35,24.799999,51
2016-05-29 21:00:00,2016,5,29,21,19.5,69,23.700001,47
2016-05-30 00:00:00,2016,5,30,0,18.0,89,20.299999,78
2016-05-30 03:00:00,2016,5,30,3,17.0,93,16.200001,90
2016-05-30 06:00:00,2016,5,30,6,15.3,93,15.3,97
2016-05-30 09:00:00,2016,5,30,9,20.200001,64,14.2,94
2016-05-30 12:00:00,2016,5,30,12,23.299999,56,20.0,71
2016-05-30 15:00:00,2016,5,30,15,24.299999,51,27.799999,34
2016-05-30 18:00:00,2016,5,30,18,23.299999,57,29.0,36
2016-05-30 21:00:00,2016,5,30,21,19.799999,78,27.299999,48
2016-05-31 00:00:00,2016,5,31,0,16.200001,89,21.1,68
2016-05-31 03:00:00,2016,5,31,3,15.1,90,18.200001,83
2016-05-31 06:00:00,2016,5,31,6,14.2,89,16.299999,88
2016-05-31 09:00:00,2016,5,31,9,19.799999,70,15.1,93
2016-05-31 12:00:00,2016,5,31,12,26.5,39,21.1,62
2016-05-31 15:00:00,2016,5,31,15,28.4,39,26.6,42
2016-05-31 18:00:00,2016,5,31,18,26.9,49,27.9,36
2016-05-31 21:00:00,2016,5,31,21,20.799999,66,26.299999,42
2016-06-01 00:00:00,2016,6,1,0,17.299999,75,19.4,60
2016-06-01 03:00:00,2016,6,1,3,16.1,80,17.1,75
2016-06-01 06:00:00,2016,6,1,6,15.1,81,16.0,89
2016-06-01 09:00:00,2016,6,1,9,21.0,59,15.9,85
2016-06-01 12:00:00,2016,6,1,12,26.5,42,21.1,64
2016-06-01 15:00:00,2016,6,1,15,28.1,35,25.200001,44
2016-06-01 18:00:00,2016,6,1,18,25.1,43,26.799999,38
2016-06-01 21:00:00,2016,6,1,21,19.700001,61,24.4,43
2016-06-02 00:00:00,2016,6,2,0,17.1,79,19.1,60
2016-06-02 03:00:00,2016,6,2,3,16.0,89,17.9,70
2016-06-02 06:00:00,2016,6,2,6,15.8,90,16.1,79
2016-06-02 09:00:00,2016,6,2,9,21.0,63,16.1,80
2016-06-02 12:00:00,2016,6,2,12,25.200001,43,19.1,70
2016-06-02 15:00:00,2016,6,2,15,26.299999,38,22.200001,55
2016-06-02 18:00:00,2016,6,2,18,23.0,42,24.0,48
2016-06-02 21:00:00,2016,6,2,21,18.9,59,23.1,39
2016-06-03 00:00:00,2016,6,3,0,17.6,70,19.1,61
2016-06-03 03:00:00,2016,6,3,3,16.1,85,16.0,75
2016-06-03 06:00:00,2016,6,3,6,16.1,85,14.9,82
2016-06-03 09:00:00,2016,6,3,9,18.9,70,14.8,84
2016-06-03 12:00:00,2016,6,3,12,21.9,54,21.799999,54
2016-06-03 15:00:00,2016,6,3,15,23.200001,48,26.0,43
2016-06-03 18:00:00,2016,6,3,18,21.200001,52,27.5,40
2016-06-03 21:00:00,2016,6,3,21,18.0,64,26.4,49
2016-06-04 00:00:00,2016,6,4,0,16.799999,76,20.6,69
2016-06-04 03:00:00,2016,6,4,3,15.9,81,18.700001,76
2016-06-04 06:00:00,2016,6,4,6,15.9,81,17.1,80
2016-06-04 09:00:00,2016,6,4,9,21.1,62,16.9,80
2016-06-04 12:00:00,2016,6,4,12,25.9,50,20.9,62
2016-06-04 15:00:00,2016,6,4,15,28.0,45,24.0,56
2016-06-04 18:00:00,2016,6,4,18,26.0,43,25.0,55
2016-06-04 21:00:00,2016,6,4,21,20.4,60,23.1,63
2016-06-05 00:00:00,2016,6,5,0,18.4,72,19.5,72
2016-06-05 03:00:00,2016,6,5,3,17.0,78,18.299999,79
2016-06-05 06:00:00,2016,6,5,6,17.0,78,16.9,88
2016-06-05 09:00:00,2016,6,5,9,21.0,64,17.0,88
2016-06-05 12:00:00,2016,6,5,12,23.4,54,22.0,73
2016-06-05 15:00:00,2016,6,5,15,25.0,55,25.1,59
2016-06-05 18:00:00,2016,6,5,18,22.6,65,25.799999,54
2016-06-05 21:00:00,2016,6,5,21,18.9,74,23.0,58
2016-06-06 00:00:00,2016,6,6,0,18.299999,83,19.200001,73
2016-06-06 03:00:00,2016,6,6,3,17.1,89,17.200001,83
2016-06-06 06:00:00,2016,6,6,6,17.1,90,16.799999,89
2016-06-06 09:00:00,2016,6,6,9,20.200001,74,16.1,89
2016-06-06 12:00:00,2016,6,6,12,23.200001,64,19.1,73
2016-06-06 15:00:00,2016,6,6,15,24.1,58,23.299999,59
2016-06-06 18:00:00,2016,6,6,18,23.0,48,25.0,54
2016-06-06 21:00:00,2016,6,6,21,18.1,72,23.1,53
2016-06-07 00:00:00,2016,6,7,0,17.0,83,19.0,78
2016-06-07 03:00:00,2016,6,7,3,16.1,89,17.9,84
2016-06-07 06:00:00,2016,6,7,6,16.0,94,16.299999,87
2016-06-07 09:00:00,2016,6,7,9,20.1,74,16.1,90
2016-06-07 12:00:00,2016,6,7,12,24.1,59,20.0,72
2016-06-07 15:00:00,2016,6,7,15,25.0,54,23.9,53
2016-06-07 18:00:00,2016,6,7,18,23.0,55,26.299999,45
2016-06-07 21:00:00,2016,6,7,21,19.1,73,25.1,45
2016-06-08 00:00:00,2016,6,8,0,17.9,84,19.1,67
2016-06-08 03:00:00,2016,6,8,3,16.9,88,18.1,81
2016-06-08 06:00:00,2016,6,8,6,16.4,89,16.299999,89
2016-06-08 09:00:00,2016,6,8,9,19.299999,72,16.200001,91
2016-06-08 12:00:00,2016,6,8,12,24.700001,59,23.0,69
2016-06-08 15:00:00,2016,6,8,15,26.4,49,27.0,59
2016-06-08 18:00:00,2016,6,8,18,24.9,49,28.4,54
2016-06-08 21:00:00,2016,6,8,21,19.1,70,25.700001,64
2016-06-09 00:00:00,2016,6,9,0,18.1,80,20.4,78
2016-06-09 03:00:00,2016,6,9,3,16.299999,89,19.200001,84
2016-06-09 06:00:00,2016,6,9,6,16.299999,90,18.0,84
2016-06-09 09:00:00,2016,6,9,9,23.1,64,18.9,85
2016-06-09 12:00:00,2016,6,9,12,26.9,54,22.1,80
2016-06-09 15:00:00,2016,6,9,15,27.299999,55,24.299999,75
2016-06-09 18:00:00,2016,6,9,18,25.799999,55,25.200001,74
2016-06-09 21:00:00,2016,6,9,21,20.799999,79,23.700001,75
2016-06-10 00:00:00,2016,6,10,0,18.9,80,21.200001,88
2016-06-10 03:00:00,2016,6,10,3,18.299999,85,20.1,88
2016-06-10 06:00:00,2016,6,10,6,20.0,89,20.1,93
2016-06-10 09:00:00,2016,6,10,9,22.200001,79,20.1,94
2016-06-10 12:00:00,2016,6,10,12,26.1,68,22.200001,89
2016-06-10 15:00:00,2016,6,10,15,25.4,73,23.6,74
2016-06-10 18:00:00,2016,6,10,18,24.299999,84,24.5,69
2016-06-10 21:00:00,2016,6,10,21,22.1,93,24.1,73
2016-06-11 00:00:00,2016,6,11,0,21.200001,94,21.1,81
